# beamEnergyAtTarget_MeV,tritonTargetExitEnergy_MeV,tritonTargetExitTheta_deg,tritonTargetExitPhi_deg
64.270645446510983,1.2815146985839281,159.94951804102141,130.09222779501982
63.72126251131364,1.2412868976499518,159.60009986701681,132.43934171401813
65.446044772489316,1.4266009614610404,157.42369664936103,-179.90229917532204
63.698787980526888,1.2432554328974847,159.25385325461119,-60.904468098301578
65.443597891701728,1.4105790348968725,158.74996395377167,-169.77569569715564
65.542897097013309,1.4222539133449121,158.03486014081514,16.900083230022851
63.882720592469056,1.2895229659401957,158.50048872936819,-108.4876327465917
65.756800180748442,1.4249364184070556,159.62580451975944,-54.612524746643331
65.332775928312117,1.4016624591446554,158.08955615175591,52.067020546200368
63.783862691702588,1.2600560375074115,159.25101988049269,-143.92345585953939
64.339783195614928,1.3061784357798694,159.0170715226682,44.497411960420422
64.85733738675178,1.3675268856216964,158.19057698373817,48.607750404214762
64.873745177348241,1.3436836548823337,160.05705623952036,133.86246585108668
64.288819547460392,1.2869627809306434,160.49103340947531,113.45235453857914
63.116979276969076,1.2003611846987763,159.3954441612957,24.74298296417588
65.015964214958359,1.3787317774875425,158.40140045084848,119.26750602227527
63.835271137357573,1.2510765366233272,159.42555047797086,-139.49440579622666
65.265453163566505,1.4139639772660721,157.56515668493071,-151.44348095079911
63.634322986489437,1.234791369057584,160.41752279114692,141.10275562175113
65.873763863673446,1.4253778897978431,160.18873236790006,-7.0528875246495248
64.351810317170262,1.3013070832961915,159.53452290498674,-39.183857721886035
62.885532742825973,1.1991279150884597,156.41478450420828,71.521535694331547
64.237668400498123,1.2967859073798551,159.35944596668298,141.07657772189478
65.309713345095957,1.4060305005142173,159.10805767604836,-107.33888230299137
62.71595859790672,1.1871660710318765,156.97343659153708,119.77452380110803
65.516196823282655,1.4041284237325407,159.85495288320919,169.9709296196427
64.954568005124983,1.3539863447377081,160.28629408332714,-173.77568482760688
64.866853823405847,1.3659590453514632,158.06255691500982,-85.041455814078617
63.040106605968518,1.2102988886311716,157.33835997491292,-96.955498796652165
63.407190223551559,1.2133407340695186,160.06005941262504,146.47959269974521
63.780608389260784,1.2557756584260733,159.45531904233323,159.75439137432389
63.799725971735043,1.2652872639753796,159.29931472743297,7.3404960948172588
63.150796543317242,1.2321565807009691,158.77017022605082,123.78642537074728
63.92161520542362,1.2992119868197614,157.82833944005802,-132.39817211207173
63.465200792554747,1.2350028688526069,159.00890159062271,-119.88699569673101
64.279811534054545,1.3104767335535865,158.03705196658029,-54.997659287832612
64.448425974397907,1.336852410706034,158.05141434738474,-71.546688938594698
63.75887830677123,1.2876542945058542,158.16915228665721,-56.350097335075382
64.108799448921502,1.3080862109850644,157.9442045258142,-8.2284742667106467
63.705669558786127,1.2498214714706202,159.66164664254839,-19.967871656150376
63.741311601305448,1.2634444550165338,159.07761096838135,-170.18927503682377
64.479298984372136,1.3144109814579601,159.35646702520853,-103.11547728820642
