# beamEnergyAtTarget_MeV,tritonTargetExitEnergy_MeV,tritonTargetExitTheta_deg,tritonTargetExitPhi_deg,s3EnergyLoss_MeV,tritonThetaBeforeS3_deg,tritonPhiBeforeS3_deg,tritonEnergyAtReactionPoint_MeV,tritonThetaAtReactionPoint_deg,tritonPhiAtReactionPoint_deg,s3EnergySmeared_MeV,tritonTargetEnergyLoss_MeV
# ringGateCopyNo=-1 thetaMinDeg=130 thetaMaxDeg=133
65.529001104585035,1.9161001873058203,132.0457796426295,93.692640248068045,1.9161001873058197,132.0457796426295,93.692640248068045,1.9451816936075375,132.00173026907751,93.744426160340382,1.9121012272355076,0.02908150630171713
63.055392331182901,1.6302374564495061,132.1309905930556,18.498237059098276,1.6302374564495059,132.1309905930556,18.498237059098276,1.7960672986264399,132.49254478364196,18.569229549863259,1.5558616720523806,0.16582984217693375
65.43619385200941,1.8957355807522862,132.09362796438171,-58.22551772167175,1.895735580752286,132.09362796438171,-58.22551772167175,1.9356499673144754,132.0342350249874,-57.872467449738707,1.8941758825617458,0.039914386562189152
64.209905273874483,1.7765780823813087,132.13459673939033,85.98916275262097,1.7765780823813091,132.1345967393903,85.98916275262097,1.8722956402370983,132.16477630397097,86.94152374083427,1.8420615279064785,0.095717557855789615
65.851669987310245,1.9375377495690187,131.82754770037764,-61.830517929943241,1.9375377495690189,131.82754770037764,-61.830517929943241,1.9478798912832644,132.16056405605579,-58.269886114628918,1.9774397100611529,0.010342141714245745
64.026484563563642,1.7601074334964684,131.87540066138925,-171.15545152397826,1.7601074334964679,131.87540066138925,-171.15545152397826,1.8645402961697073,131.70913721723727,-171.59802773029637,1.857085462509148,0.10443286267323892
65.48147248601758,1.9085029765242931,132.23787982869044,12.495937657269474,1.9085029765242945,132.23787982869044,12.495937657269476,1.9326400749714594,132.21055036560847,12.368060406056166,1.9758686997765909,0.024137098447166272
63.030352288344552,1.6438058983462225,132.09759564960603,-159.7347833683888,1.6438058983462223,132.09759564960601,-159.7347833683888,1.8091271404014151,132.10315373838475,-159.50385240273573,1.5456027828829655,0.16532124205519261
64.74485363802674,1.8601329110099054,131.7687421607975,58.198218386841347,1.860132911009905,131.7687421607975,58.198218386841347,1.9204079511455348,131.57851536160788,58.508432509365953,1.7649241898490162,0.060275040135629343
62.847303206171546,1.6403946739725543,131.59605480622554,-135.10489807346571,1.6403946739725532,131.59605480622557,-135.10489807346571,1.8152995123018627,131.6241660031809,-135.49065373590568,1.6635148355655136,0.17490483832930837
64.772837289761682,1.843403782109017,132.06450077258401,-71.106337074862509,1.8434037821090166,132.06450077258401,-71.106337074862509,1.8999738578331744,132.16336863719209,-70.976132129525013,1.9070048330819551,0.056570075724157398
64.746755962341894,1.8377044639675078,132.1867915141147,-89.895445146894176,1.8377044639675082,132.18679151411467,-89.895445146894176,1.9028558533846081,132.11971789011247,-90.451086810248171,1.802413494357294,0.065151389417100303
63.393448597709437,1.692937683014557,132.24940130275922,175.50349009885829,1.6929376830145559,132.24940130275922,175.50349009885829,1.8299723299528523,132.14816564977463,175.53388636933136,1.7661948336645803,0.13703464693829526
65.168187763166586,1.8912212233896781,131.86646527548558,-39.490612889150945,1.8912212233896781,131.86646527548558,-39.490612889150945,1.9351339175145768,131.60309547557594,-39.075534498746556,1.8471878724451591,0.043912694124898621
65.47800211514604,1.9133914045429559,132.18954797298468,-104.21442358912226,1.9133914045429556,132.18954797298468,-104.21442358912226,1.93734669082869,132.14869166184425,-104.31466756700668,1.9563530353641836,0.023955286285734179
64.291726416071384,1.8024379706758009,131.77450477397485,135.51905860729929,1.802437970675802,131.77450477397485,135.51905860729929,1.89812604071858,131.54220365387945,135.03724994650577,1.8550585383552072,0.095688070042779128
66.023182311249329,1.9645216825030216,131.94765582740345,-88.365589115949817,1.9645216825030218,131.94765582740345,-88.365589115949817,1.9719147394275751,131.9584019751195,-88.41145735490386,1.9492613073609244,0.0073930569245534983
65.584426059165992,1.9166237363853509,132.35354645611605,167.70967165211047,1.9166237363853513,132.35354645611605,167.70967165211047,1.9363275558257556,132.28421276298903,167.64116999349531,1.9618675706424771,0.019703819440404668
